STATION_NAME,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPC,HOURLYDewPointTempC,HOURLYWindSpeed,HOURLYWindDirection,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 3:53,FM-15,BKN:07 60,10,23.9,20.6,18.9,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 4:53,FM-15,CLR:00,10,22.8,19.8,18.3,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 5:53,FM-15,CLR:00,10,22.8,19.8,18.3,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 6:53,FM-15,CLR:00,10,23.3,20.1,18.3,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 7:53,FM-15,CLR:00,10,26.1,21.9,19.4,10,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 8:53,FM-15,CLR:00,10,28.3,23.1,19.4,9,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 9:53,FM-15,FEW:02 35,10,30,24,18.9,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 10:53,FM-15,FEW:02 40,10,28.9,23.3,18.9,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 11:53,FM-15,CLR:00,10,30,24,18.9,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 12:53,FM-15,FEW:02 39 SCT:04 60,10,28.9,23.4,19.4,13,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 13:53,FM-15,BKN:07 60,10,30.6,24.5,19.4,16,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 14:53,FM-15,FEW:02 39 SCT:04 60,10,30.6,24.4,18.9,11,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 15:53,FM-15,FEW:02 47 SCT:04 55,10,29.4,23.5,18.3,11,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 16:53,FM-15,FEW:02 39,10,29.4,23.7,18.9,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 17:53,FM-15,FEW:02 70,10,27.2,22.1,18.3,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 18:53,FM-15,SCT:04 70,10,26.7,21.8,18.3,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 19:53,FM-15,FEW:02 60,10,25.6,21.6,19.4,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 20:53,FM-15,FEW:02 65,10,25,21.4,19.4,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 21:53,FM-15,BKN:07 75,10,25.6,21.6,19.4,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 22:53,FM-15,CLR:00,10,24.4,21.1,19.4,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 23:53,FM-15,CLR:00,10,23.9,20.9,19.4,6,60,89,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/21/2016 23:59,SOD,,,,,,,,89,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 0:53,FM-15,CLR:00,10,23.3,20.4,18.9,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 1:53,FM-15,CLR:00,10,23.3,20.4,18.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 2:53,FM-15,CLR:00,10,23.3,20.7,19.4,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 3:51,FM-16,FEW:02 2,10,23,20.1,19,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 3:53,FM-15,FEW:02 2,10,23.3,20.7,19.4,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 4:53,FM-15,CLR:00,10,23.9,21.2,20,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 5:53,FM-15,CLR:00,10,23.9,21.2,20,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 6:53,FM-15,BKN:07 75,10,24.4,21.4,20,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 7:53,FM-15,OVC:08 65,10,25,21.9,20.6,6,90,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 8:53,FM-15,CLR:00,10,27.8,23.4,21.1,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 9:53,FM-15,FEW:02 25 FEW:02 38,10,28.9,24,21.1,9,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 10:53,FM-15,FEW:02 26 FEW:02 35,10,29.4,24.3,21.1,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 11:53,FM-15,SCT:04 55 SCT:04 70,10,30,24.4,20.6,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 12:53,FM-15,FEW:02 32,10,31.1,25.2,20.6,11,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 13:53,FM-15,SCT:04 36,10,31.7,25.5,20.6,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 14:53,FM-15,BKN:07 41 BKN:07 49,10,30,24.3,20,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 15:53,FM-15,FEW:02 41,10,30.6,24.7,20,10,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 16:53,FM-15,FEW:02 45,10,30,24.3,20,10,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 17:53,FM-15,CLR:00,10,28.3,23.1,19.4,9,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 18:53,FM-15,CLR:00,10,27.2,22.7,20,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 19:53,FM-15,CLR:00,10,26.1,22.1,20,3,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 20:53,FM-15,CLR:00,10,25,21.9,20.6,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 21:53,FM-15,CLR:00,10,24.4,21.7,20.6,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 22:53,FM-15,CLR:00,10,23.9,21.2,20,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 23:53,FM-15,CLR:00,10,23.9,21.5,20.6,3,60,90,73,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/22/2016 23:59,SOD,,,,,,,,90,73,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 0:53,FM-15,CLR:00,10,23.3,21.3,20.6,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 1:53,FM-15,CLR:00,10,23.9,21.2,20,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 2:53,FM-15,CLR:00,10,23.3,21,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 3:53,FM-15,FEW:02 30,10,22.8,20.8,20,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 4:53,FM-15,SCT:04 29,10,23.9,21.9,21.1,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 5:53,FM-15,FEW:02 29,10,23.3,21.3,20.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 6:53,FM-15,CLR:00,10,22.8,21.5,21.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 7:53,FM-15,CLR:00,10,27.8,24,22.2,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 8:53,FM-15,CLR:00,10,29.4,24.7,22.2,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 9:53,FM-15,FEW:02 34 FEW:02 50,10,31.1,25.4,21.7,10,110,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 10:53,FM-15,FEW:02 38,10,31.1,25.4,21.7,13,110,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 11:53,FM-15,CLR:00,10,30.6,25.7,23.3,10,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 12:53,FM-15,BKN:07 39 BKN:07 46,10,31.7,25.7,21.1,7,90,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 13:53,FM-15,BKN:07 38,10,31.7,25.5,20.6,9,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 14:53,FM-15,BKN:07 39 BKN:07 47,10,31.1,25.3,21.1,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 15:53,FM-15,SCT:04 37 SCT:04 55,10,31.7,25.6,21.1,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 16:53,FM-15,FEW:02 37,10,31.1,25.2,20.6,9,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 17:53,FM-15,FEW:02 34,10,29.4,24.3,21.1,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 18:53,FM-15,CLR:00,10,27.8,23.4,21.1,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 19:53,FM-15,CLR:00,10,27.2,23.2,21.1,6,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 20:53,FM-15,CLR:00,10,26.7,22.9,21.1,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 21:53,FM-15,CLR:00,10,26.1,23,21.7,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 22:53,FM-15,CLR:00,10,25.6,22.5,21.1,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 23:53,FM-15,CLR:00,10,25,22.3,21.1,5,50,91,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/23/2016 23:59,SOD,,,,,,,,91,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 0:53,FM-15,CLR:00,10,25,22.3,21.1,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 1:53,FM-15,CLR:00,10,25,22.3,21.1,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 2:53,FM-15,CLR:00,10,24.4,22.1,21.1,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 3:53,FM-15,CLR:00,10,24.4,22.1,21.1,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 4:53,FM-15,CLR:00,10,24.4,21.7,20.6,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 5:53,FM-15,CLR:00,10,23.9,21.2,20,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 6:53,FM-15,CLR:00,10,24.4,21.7,20.6,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 7:53,FM-15,CLR:00,10,27.8,23.4,21.1,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 8:53,FM-15,CLR:00,10,29.4,24.1,20.6,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 9:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 10:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 11:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 12:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 13:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 14:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 15:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 16:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 17:53,FM-15,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 18:53,FM-15,CLR:00,10,27.2,22.7,20,7,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 19:53,FM-15,CLR:00,10,26.1,22.1,20,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 20:53,FM-15,CLR:00,10,25.6,21.9,20,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 21:53,FM-15,CLR:00,10,25,21.9,20.6,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 22:53,FM-15,CLR:00,10,25,21.7,20,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 23:53,FM-15,CLR:00,10,23.9,21.2,20,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/24/2016 23:59,SOD,,,,,,,,85,75,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 0:53,FM-15,CLR:00,10,23.9,21.2,20,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 1:53,FM-15,CLR:00,10,23.9,21.2,20,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 2:53,FM-15,CLR:00,10,23.9,21.2,20,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 3:53,FM-15,CLR:00,10,23.9,21.2,20,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 4:22,FM-15,,,24,,20,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 4:53,FM-15,CLR:00,10,23.3,21,20,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 5:53,FM-15,CLR:00,10,23.3,21,20,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 6:53,FM-15,CLR:00,10,23.9,21.2,20,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 7:53,FM-15,CLR:00,10,27.8,23.2,20.6,8,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 8:53,FM-15,FEW:02 28 BKN:07 41,10,28.3,23.7,21.1,10,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 9:53,FM-15,BKN:07 34,10,29.4,23.9,20,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 10:53,FM-15,FEW:02 37,10,30.6,24.7,20,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 11:53,FM-15,CLR:00,10,31.7,25.3,19.4,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 12:53,FM-15,SCT:04 41,10,31.7,25.3,18.9,10,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 13:53,FM-15,FEW:02 44,10,31.1,24.8,18.3,11,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 14:53,FM-15,CLR:00,10,31.1,24.7,17.8,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 15:53,FM-15,CLR:00,10,30.6,24.4,18.3,13,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 16:53,FM-15,FEW:02 40 SCT:04 55,10,28.3,22.8,18.3,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 17:53,FM-15,CLR:00,10,27.8,22.4,18.3,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 18:46,FM-16,,,26.7,,18.9,8,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 18:53,FM-15,FEW:02 55,10,26.7,22,18.9,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 19:53,FM-15,FEW:02 36 BKN:07 46 BKN:07 55,10,26.1,21.7,18.9,6,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 20:53,FM-15,CLR:00,10,24.4,21.4,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 21:53,FM-15,FEW:02 50,10,25,21.4,19.4,3,20,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 22:53,FM-15,CLR:00,10,23.9,20.9,19.4,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 23:53,FM-15,CLR:00,10,22.8,19.8,18.3,0,0,90,73,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/25/2016 23:59,SOD,,,,,,,,90,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 0:53,FM-15,CLR:00,10,23.9,20.9,19.4,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 1:53,FM-15,FEW:02 55,10,23.9,20.9,19.4,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 2:53,FM-15,FEW:02 50 FEW:02 65,10,22.8,20.8,20,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 3:53,FM-15,BKN:07 41,10,22.2,20.6,20,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 4:53,FM-15,FEW:02 55,10,23.3,21,20,6,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 5:53,FM-15,SCT:04 29 BKN:07 36 OVC:08 60,10,23.9,21.2,20,7,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 6:53,FM-15,SCT:04 31 BKN:07 41 OVC:08 50,10,23.3,21.7,21.1,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 7:53,FM-15,FEW:02 28 BKN:07 41,10,26.1,23,21.7,7,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 8:53,FM-15,BKN:07 35,10,27.8,23.2,20.6,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 9:53,FM-15,SCT:04 26 BKN:07 35 BKN:07 49,10,28.3,23.7,21.1,8,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 10:03,FM-16,,,29,,21.1,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 10:11,FM-15,FEW:02 27 SCT:04 32 BKN:07 41,10,29.4,24.3,21.1,10,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 10:53,FM-15,SCT:04 34 BKN:07 41,10,29.4,24.1,20.6,13,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 11:53,FM-15,BKN:07 33,10,30.6,24.8,20.6,14,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 12:53,FM-15,FEW:02 32 SCT:04 46 BKN:07 65,10,30,24.4,20.6,10,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 13:53,FM-15,BKN:07 34 BKN:07 55 BKN:07 90,10,29.4,23.9,20,13,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 14:53,FM-15,SCT:04 40 SCT:04 80,10,30,24.4,20.6,11,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 15:53,FM-15,FEW:02 32 SCT:04 39 BKN:07 49,10,28.9,23.8,20.6,11,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 16:53,FM-15,CLR:00,10,28.9,23.3,18.9,15,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 17:53,FM-15,CLR:00,10,27.8,22.4,18.3,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 18:53,FM-15,CLR:00,10,26.1,21.7,18.9,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 19:53,FM-15,CLR:00,10,25.6,21.6,19.4,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 20:53,FM-15,CLR:00,10,25.6,21.6,19.4,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 21:53,FM-15,CLR:00,10,25.6,21.4,18.9,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 22:53,FM-15,CLR:00,10,25.6,21.4,18.9,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 23:53,FM-15,FEW:02 43,10,23.9,20.3,18.3,0,0,89,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/26/2016 23:59,SOD,,,,,,,,89,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 0:53,FM-15,FEW:02 39,10,22.2,19.6,18.3,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 1:53,FM-15,FEW:02 35,10,24.4,20.6,18.3,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 2:53,FM-15,CLR:00,10,23.3,19.8,17.8,5,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 3:53,FM-15,FEW:02 43,10,23.3,19.8,17.8,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 4:53,FM-15,CLR:00,10,20.6,18.3,17.2,3,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 5:53,FM-15,FEW:02 46,10,21.7,19.4,18.3,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 6:53,FM-15,CLR:00,10,21.1,18.9,17.8,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 7:53,FM-15,CLR:00,10,26.7,22.2,19.4,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 8:53,FM-15,FEW:02 36 SCT:04 45,10,27.8,22.6,18.9,9,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 9:53,FM-15,FEW:02 49,10,28.9,23.2,18.3,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 10:53,FM-15,FEW:02 46 SCT:04 55,10,30,23.9,18.3,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 11:53,FM-15,FEW:02 44,10,31.7,25.3,18.9,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 12:53,FM-15,SCT:04 55,10,30.6,24.4,18.3,9,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 13:53,FM-15,FEW:02 39,10,31.1,24.9,19.4,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 14:53,FM-15,SCT:04 40,10,30,24,18.9,9,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 15:53,FM-15,FEW:02 40 SCT:04 47,10,29.4,23.7,18.9,11,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 16:53,FM-15,SCT:04 46,10,28.3,22.9,18.9,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 17:53,FM-15,FEW:02 48,10,27.2,22.3,18.9,10,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 18:53,FM-15,CLR:00,10,26.1,21.7,18.9,7,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 19:53,FM-15,CLR:00,10,25.6,21.4,18.9,5,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 20:53,FM-15,CLR:00,10,25,21.1,18.9,7,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 21:53,FM-15,CLR:00,10,24.4,20.9,18.9,6,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,9/27/2016 22:53,FM-15,BKN:07 34 BKN:07 42,10,24.4,20.9,18.9,5,60,,,,,,,,,,,,,,,,,,,
